name|slug|full_name|type|publisher|description|source|popularity|star_count|pull_count|filter_type|certification_status|categories|operating_systems|architectures|logo_url|created_at|updated_at 
Oryx node-8.11|microsoft-oryx-node-8-11|Microsoft/microsoft-oryx-node-8-11|image|Microsoft|nodejs 8.11 to host built web artifacts that includes an entry point.|publisher|1998|0|||not_certified|['Base Images']|['Linux']|['x86-64']|https://upload.wikimedia.org/wikipedia/commons/4/44/Microsoft_logo.svg|2019-01-06T21:14:05.763984Z|2019-05-07T17:05:01.295538Z
Oryx node-10.1|microsoft-oryx-node-10-1|Microsoft/microsoft-oryx-node-10-1|image|Microsoft|nodejs 10.1 to host built web artifacts that includes an entry point.|publisher|1990|0|||not_certified|['Base Images']|['Linux']|['x86-64']|https://upload.wikimedia.org/wikipedia/commons/4/44/Microsoft_logo.svg|2019-01-06T21:13:48.384369Z|2019-05-07T17:05:01.465516Z
Oryx node-4.8|microsoft-oryx-node-4-8|Microsoft/microsoft-oryx-node-4-8|image|Microsoft|nodejs 4.8 to host built web artifacts that includes an entry point.|publisher|1986|0|||not_certified|['Base Images']|['Linux']|['x86-64']|https://upload.wikimedia.org/wikipedia/commons/4/44/Microsoft_logo.svg|2019-01-06T21:16:07.721165Z|2019-05-07T17:05:00.627677Z
Oryx node-9.4|microsoft-oryx-node-9-4|Microsoft/microsoft-oryx-node-9-4|image|Microsoft|nodejs 9.4 to host built web artifacts that includes an entry point.|publisher|1970|0|||not_certified|['Base Images']|['Linux']|['x86-64']|https://upload.wikimedia.org/wikipedia/commons/4/44/Microsoft_logo.svg|2019-01-06T21:13:54.294191Z|2019-05-07T17:05:01.391398Z
IoT Edge OPC Publisher Nodeconfiguration|microsoft-iotedge-opc-publisher-nodeconfiguration|Microsoft/microsoft-iotedge-opc-publisher-nodeconfiguration|image|Microsoft|A tool to configure OPC Publisher nodes remotely|publisher|1925|0|||not_certified|['Base Images']|['Linux']|['x86-64']|https://upload.wikimedia.org/wikipedia/commons/4/44/Microsoft_logo.svg|2018-12-06T17:43:06.590133Z|2020-01-17T06:51:10.88013Z
Oryx node-8.12|microsoft-oryx-node-8-12|Microsoft/microsoft-oryx-node-8-12|image|Microsoft|nodejs 8.12 to host built web artifacts that includes an entry point.|publisher|1920|0|||not_certified|['Base Images']|['Linux']|['x86-64']|https://upload.wikimedia.org/wikipedia/commons/4/44/Microsoft_logo.svg|2019-01-06T21:13:59.817566Z|2019-05-07T17:05:01.346754Z
IoT Edge OPC Publisher Diagnostics|microsoft-iotedge-opc-publisher-diagnostics|Microsoft/microsoft-iotedge-opc-publisher-diagnostics|image|Microsoft|A diagnostic tool for OPC Publisher|publisher|1919|0|||not_certified|['Base Images']|['Linux']|['x86-64']|https://upload.wikimedia.org/wikipedia/commons/4/44/Microsoft_logo.svg|2018-12-06T17:43:01.364475Z|2020-01-17T06:51:10.914882Z
Oryx node-6.9|microsoft-oryx-node-6-9|Microsoft/microsoft-oryx-node-6-9|image|Microsoft|nodejs 6.9 to host built web artifacts that includes an entry point.|publisher|1900|0|||not_certified|['Base Images']|['Linux']|['x86-64']|https://upload.wikimedia.org/wikipedia/commons/4/44/Microsoft_logo.svg|2019-01-06T21:15:13.922801Z|2019-05-07T17:05:00.770893Z
Oryx node-6.2|microsoft-oryx-node-6-2|Microsoft/microsoft-oryx-node-6-2|image|Microsoft|nodejs 6.2 to host built web artifacts that includes an entry point.|publisher|1874|0|||not_certified|['Base Images']|['Linux']|['x86-64']|https://upload.wikimedia.org/wikipedia/commons/4/44/Microsoft_logo.svg|2019-01-06T21:16:02.752524Z|2019-05-07T17:05:00.675103Z
Oryx node-8.2|microsoft-oryx-node-8-2|Microsoft/microsoft-oryx-node-8-2|image|Microsoft|nodejs 8.2 to host built web artifacts that includes an entry point.|publisher|1827|0|||not_certified|['Base Images']|['Linux']|['x86-64']|https://upload.wikimedia.org/wikipedia/commons/4/44/Microsoft_logo.svg|2019-01-06T21:14:23.773261Z|2019-05-07T17:05:01.133608Z
Oryx node-8.1|microsoft-oryx-node-8-1|Microsoft/microsoft-oryx-node-8-1|image|Microsoft|nodejs 8.1 to host built web artifacts that includes an entry point.|publisher|1817|0|||not_certified|['Base Images']|['Linux']|['x86-64']|https://upload.wikimedia.org/wikipedia/commons/4/44/Microsoft_logo.svg|2019-01-06T21:14:29.01029Z|2019-05-07T17:05:01.014307Z
Official OpenCRAVAT image mirror|microsoft-opencravat|Microsoft/microsoft-opencravat|image|Microsoft|This image is a mirror of the official Karchin Lab's OpenCRAVAT docker image.|publisher|1516|0|||not_certified|['Base Images']|['Linux']|['x86-64']|https://upload.wikimedia.org/wikipedia/commons/4/44/Microsoft_logo.svg|2021-03-18T18:05:40.0489Z|2022-04-13T02:28:57.916122Z
Azureml Base Triton openmpi3.1.2-nvidia-tritonserver20.07-py3|microsoft-azureml-openmpi3-1-2-nvidia-tritonserver20-07-py3|Microsoft/microsoft-azureml-openmpi3-1-2-nvidia-tritonserver20-07-py3|image|Microsoft|Azure Machine Learning Triton Base Image|publisher|965|0|||not_certified|['Base Images']|['Linux']|['x86-64']|https://mcrflowprodcentralus.blob.core.windows.net/defaultlogo/Microsoft_logo.svg?sp=r&st=2019-01-19T00:10:26Z&se=2033-11-04T07:10:26Z&spr=https&sv=2018-03-28&sig=dRn%2BJsqcKwsVdAMcdkzPAbydqSC%2BzBS9BwJUI9AflR4%3D&sr=b|2020-08-20T02:31:39.190039Z|2020-09-17T02:44:05.803074Z
Azureml Image for Triton Server 21.06 Inference|microsoft-azureml-tritonserver-21-06-py38-inference|Microsoft/microsoft-azureml-tritonserver-21-06-py38-inference|image|Microsoft|Azure Machine Learning Triton Server 21.06/Python 3.8 Inference Image|publisher|711|0|||not_certified|['Base Images']|['Linux']|['x86-64']|https://docs.microsoft.com/en-us/azure/machine-learning/media/index/i_machine-learning.svg|2021-08-12T20:39:52.671618Z|2022-04-13T02:28:53.522083Z
mcrdemoproductfamily|microsoft-mcrdemoproductfamily|Microsoft/microsoft-mcrdemoproductfamily|image|Microsoft|MCR Samples|publisher|287|0|||not_certified|['Base Images', 'Programming Languages', 'aefqefwefqf']|['Linux']|['x86-64']|https://upload.wikimedia.org/wikipedia/commons/4/44/Microsoft_logo.svg|2018-12-04T23:59:09.687048Z|2019-05-25T02:04:59.883986Z
azure databricks API|microsoft-azure-databricks-api|Microsoft/microsoft-azure-databricks-api|image|Microsoft|API to Submit Jobs in Azure Databricks|publisher|174|0|||not_certified|['Base Images']|['Linux']|['x86-64']|https://upload.wikimedia.org/wikipedia/commons/4/44/Microsoft_logo.svg|2019-05-22T01:35:39.492481Z|2020-04-28T01:24:46.257069Z
Azure Industrial OPC UA device onboarding microservice|microsoft-iot-opc-twin-onboarding|Microsoft/microsoft-iot-opc-twin-onboarding|image|Microsoft|This image contains the Azure Industrial OPC UA device onboarding microservice.|publisher|2|0|||not_certified|['Base Images']|['Linux']|['x86-64']|https://upload.wikimedia.org/wikipedia/commons/4/44/Microsoft_logo.svg|2018-12-05T00:13:46.869737Z|2019-01-22T20:13:37.95686Z
Azure Industrial OPC UA device registry microservice|microsoft-iot-opc-twin-registry|Microsoft/microsoft-iot-opc-twin-registry|image|Microsoft|This image contains the Azure Industrial OPC UA device registry microservice.|publisher|1|0|||not_certified|['Base Images']|['Linux']|['x86-64']|https://upload.wikimedia.org/wikipedia/commons/4/44/Microsoft_logo.svg|2018-12-05T00:13:42.039618Z|2019-01-22T20:13:37.574733Z
Mcr Hello World Canary Image|microsoft-mcr-hello-world-canary|Microsoft/microsoft-mcr-hello-world-canary|image|Microsoft|Hello World! (Canary).|publisher|0|0|||not_certified|['Base Images']|['Linux']|['x86-64']|https://mcrflowpublic.blob.core.windows.net/assets/Microsoft_logo.svg|2021-12-22T12:41:59.579077Z|2022-04-13T02:41:52.027556Z
VS Code Remote / GitHub Codespaces Development Container Images|microsoft-vscode-devcontainers|Microsoft/microsoft-vscode-devcontainers|image|Microsoft|Development container images for use with VS Code Remote - Containers and GitHub Codespaces.|publisher|0|0|||not_certified|['Base Images']|['Linux']|['x86-64']|https://microsoft.github.io/vscode-remote-release/images/remote-containers-blue.svg|2019-12-14T18:55:34.597982Z|2022-04-13T02:28:58.807585Z
Oryx images|microsoft-oryx-images|Microsoft/microsoft-oryx-images|image|Microsoft|Product family for all the Oryx images (base images, build image and runtime images)|publisher|0|0|||not_certified|['Base Images']|['Linux']|['x86-64']|https://mcrflowprodcentralus.blob.core.windows.net/defaultlogo/Microsoft_logo.svg?sp=r&st=2019-01-19T00:10:26Z&se=2033-11-04T07:10:26Z&spr=https&sv=2018-03-28&sig=dRn%2BJsqcKwsVdAMcdkzPAbydqSC%2BzBS9BwJUI9AflR4%3D&sr=b|2019-05-23T21:53:14.675044Z|2022-04-13T02:28:57.972676Z
Azure Stream Analytics Simulated Sensor|microsoft-azure-stream-analytics-simulated-sensor|Microsoft/microsoft-azure-stream-analytics-simulated-sensor|image|Microsoft|A sample module that periodically sends simulated temperature readings|publisher|0|0|||not_certified|['Base Images']|['Linux']|['x86-64']|https://mcrflowprodcentralus.blob.core.windows.net/defaultlogo/Microsoft_logo.svg?sp=r&st=2019-01-19T00:10:26Z&se=2033-11-04T07:10:26Z&spr=https&sv=2018-03-28&sig=dRn%2BJsqcKwsVdAMcdkzPAbydqSC%2BzBS9BwJUI9AflR4%3D&sr=b|2018-12-06T17:46:22.26575Z|2022-04-13T02:28:53.839278Z
ONNX Runtime for Azure ML|microsoft-azureml-onnxruntimefamily|Microsoft/microsoft-azureml-onnxruntimefamily|image|Microsoft|Container images for ONNX Runtime with different HW execution providers.|publisher|0|0|||not_certified|['Base Images']|['Linux']|['x86-64']|https://github.com/Microsoft/onnxruntime/raw/master/docs/images/ONNX_Runtime_logo_dark.png|2020-07-07T00:27:18.473803Z|2022-04-13T02:28:53.584739Z
Solace PubSub+ Standard|solace-pubsub-standard|Solace Corporation/solace-pubsub-standard|image|Solace Corporation|Solace PubSub+ is a unified message broker that supports open APIs and protocols.|publisher|0|0|||not_certified|['Messaging Services']|['Linux']|['x86-64']|https://d1q6f0aelx0por.cloudfront.net/product-logos/020ab8b1-e0ee-4812-855e-e8a010cd300d-pubsub.png|2019-02-26T22:10:41.32658Z|2022-04-06T13:07:27.416875Z
Auditbeat|auditbeat|Elastic/auditbeat|image|Elastic|Lightweight shipper for audit data.|publisher|0|0|||certified|['Security', 'Analytics', 'Monitoring']|['Linux']|['x86-64']|https://d1q6f0aelx0por.cloudfront.net/product-logos/1f4c5d99-2268-433e-9bc6-baba86a779ca-icon-auditbeat-bb.svg|2018-07-10T18:15:04.498232Z|2022-03-31T15:20:31.042436Z
Metricbeat|metricbeat|Elastic/metricbeat|image|Elastic|Lightweight shipper for metrics|publisher|0|0|||certified|['Monitoring', 'Analytics']|['Linux']|['x86-64']|https://d1q6f0aelx0por.cloudfront.net/product-logos/559f4614-91f5-4bbd-bbcd-6d04fa0f4267-icon-metricbeat-bb.svg|2018-07-10T18:15:52.588808Z|2022-03-31T15:19:37.022628Z
Packetbeat|packetbeat|Elastic/packetbeat|image|Elastic|Lightweight shipper for network data|publisher|0|0|||certified|['Analytics', 'Monitoring', 'Security']|['Linux']|['x86-64']|https://d1q6f0aelx0por.cloudfront.net/product-logos/15c10cd4-03c7-4c70-bda9-a5148fc26bf0-icon-packetbeat-bb.svg|2021-12-08T09:49:39.241289Z|2022-03-31T15:19:14.318343Z
Heartbeat|heartbeat|Elastic/heartbeat|image|Elastic|Lightweight shipper for uptime monitoring|publisher|0|0|||not_certified|['Monitoring']|['Linux']|['x86-64']|https://d1q6f0aelx0por.cloudfront.net/product-logos/e809c49c-6e47-4b75-bfb0-35291d6a23bf-icon-heartbeat-bb.svg|2021-12-08T09:49:59.527544Z|2022-03-31T15:18:52.578227Z
Filebeat|filebeat|Elastic/filebeat|image|Elastic|Lightweight shipper for logs.|publisher|0|0|||not_certified|['Analytics', 'Monitoring']|['Linux']|['x86-64']|https://d1q6f0aelx0por.cloudfront.net/product-logos/86f15e4d-22a7-4407-a1b7-67bcc2b1bff7-icon-filebeat-bb.svg|2018-07-10T18:15:25.046852Z|2022-03-31T15:17:32.277152Z
APM Server|apm-server|Elastic/apm-server|image|Elastic|Application Performance Monitoring Server|publisher|0|0|||not_certified|['Analytics', 'Application Infrastructure', 'Monitoring']|['Linux']|['x86-64']|https://d1q6f0aelx0por.cloudfront.net/product-logos/4293021e-1b47-4e8f-8bc6-1b38c98722e9-icon-apm-bb.svg|2018-07-09T13:58:00.247707Z|2022-03-31T15:17:15.894846Z
Elastic Logging Plugin|elastic-logging-plugin|Elastic/elastic-logging-plugin|plugin|Elastic|Docker plugin that sends container logs to Elastic stack|publisher|0|0|||certified|['Logging']|['Linux']|['x86-64']|https://d1q6f0aelx0por.cloudfront.net/product-logos/7b29dc9e-6c8d-46d9-a66b-07e94b78c157-logs.png|2020-02-13T22:35:16.52878Z|2022-03-31T15:15:34.07863Z
Azureml lightgbm 3.2 Inference CPU Image|microsoft-azureml-lightgbm-3-2-ubuntu18-04-py37-cpu-inference|Microsoft/microsoft-azureml-lightgbm-3-2-ubuntu18-04-py37-cpu-inference|image|Microsoft|Azure Machine Learning lightgbm 3.2/Ubuntu 18.04/Python 3.7 Inference CPU image|publisher|0|0|||not_certified|['Base Images']|['Linux']|['x86-64']|https://docs.microsoft.com/en-us/azure/machine-learning/media/index/i_machine-learning.svg|2021-12-14T23:30:14.605955Z|2022-03-30T23:01:38.608945Z
Azureml Pytorch 1.10 Inference CPU Image|microsoft-azureml-pytorch-1-10-ubuntu18-04-py37-cpu-inference|Microsoft/microsoft-azureml-pytorch-1-10-ubuntu18-04-py37-cpu-inference|image|Microsoft|Azure Machine Learning Pytorch 1.10/Ubuntu 18.04/Python 3.7 Inference CPU image|publisher|0|0|||not_certified|['Base Images']|['Linux']|['x86-64']|https://docs.microsoft.com/en-us/azure/machine-learning/media/index/i_machine-learning.svg|2021-12-14T23:30:13.36024Z|2022-03-30T23:01:37.807022Z
Azureml Pytorch 1.9 Inference CPU Image|microsoft-azureml-pytorch-1-9-ubuntu18-04-py37-cpu-inference|Microsoft/microsoft-azureml-pytorch-1-9-ubuntu18-04-py37-cpu-inference|image|Microsoft|Azure Machine Learning Pytorch 1.9/Ubuntu 18.04/Python 3.7 Inference CPU image|publisher|0|0|||not_certified|['Base Images']|['Linux']|['x86-64']|https://docs.microsoft.com/en-us/azure/machine-learning/media/index/i_machine-learning.svg|2021-12-14T23:30:12.740245Z|2022-03-30T23:01:37.100467Z
MarkLogic |marklogic|MarkLogic/marklogic|image|MarkLogic|MarkLogic is new generation, multi-model database with enterprise features such as ACID transactions,  security, and backup and recovery.|publisher|0|0|||not_certified|['Analytics', 'Databases', 'Application Infrastructure']|['Linux']|['x86-64']|https://d1q6f0aelx0por.cloudfront.net/product-logos/d14aafd0-fabd-45f7-abcb-877f14d118dc-ml-512x512-with-border.jpg|2019-05-10T18:09:45.975024Z|2022-03-24T23:26:03.398835Z
ThingsBoard Professional Edition HTTP Transport Microservice|thingsboard-pe-http-transport|ThingsBoard, Inc./thingsboard-pe-http-transport|image|ThingsBoard, Inc.|ThingsBoard PE HTTP Transport microservice provides device APIs based on HTTP protocol;|publisher|0|0|||not_certified|['Analytics', 'Application Infrastructure', 'Monitoring', 'Application Frameworks']|['Linux']|['x86-64']|https://d1q6f0aelx0por.cloudfront.net/product-logos/83b16304-ecb3-47c4-adba-77573c168d5f-a01b8988-1581-43fc-a85d-5e147c5fd9c6-thingsboard-blue.png|2019-08-13T15:15:00.945434Z|2022-03-19T07:15:08.907344Z
ThingsBoard Professional Edition Web Report Microservice|thingsboard-pe-web-report|ThingsBoard, Inc./thingsboard-pe-web-report|image|ThingsBoard, Inc.|The Reports Server is a standalone TB PE service used to generate reports by rendering dashboards in a headless browser.|publisher|0|0|||not_certified|['Analytics', 'Application Infrastructure', 'Monitoring', 'Application Frameworks']|['Linux']|['x86-64']|https://d1q6f0aelx0por.cloudfront.net/product-logos/57c1d285-3f17-403c-9d97-668d5a3be6da-a01b8988-1581-43fc-a85d-5e147c5fd9c6-thingsboard-blue.png|2019-08-13T15:10:54.641092Z|2022-03-19T07:14:18.982232Z
ThingsBoard Professional Edition Standalone|thingsboard-pe|ThingsBoard, Inc./thingsboard-pe|image|ThingsBoard, Inc.|Advanced version of open-source ThingsBoard IoT platform with value-add features and PostgreSQL 9.6 embedded into container image.|publisher|0|0|||not_certified|['Application Frameworks', 'Application Infrastructure', 'Monitoring', 'Analytics']|['Linux']|['x86-64']|https://d1q6f0aelx0por.cloudfront.net/product-logos/a01b8988-1581-43fc-a85d-5e147c5fd9c6-thingsboard-blue.png|2019-07-24T23:13:33.154223Z|2022-03-19T07:12:50.174251Z
ThingsBoard Professional Edition Node Microservice|thingsboard-pe-node|ThingsBoard, Inc./thingsboard-pe-node|image|ThingsBoard, Inc.|Core service of ThingsBoard PE IoT platform. It is responsible for handling REST API, WebSockets, and processing data via Rule Engine.|publisher|0|0|||not_certified|['Analytics', 'Application Infrastructure', 'Monitoring', 'Application Frameworks']|['Linux']|['x86-64']|https://d1q6f0aelx0por.cloudfront.net/product-logos/1aac73e5-d5a0-49da-a4ad-1ba089084a25-a01b8988-1581-43fc-a85d-5e147c5fd9c6-thingsboard-blue.png|2019-08-13T15:05:50.767851Z|2022-03-19T07:11:55.794344Z
ThingsBoard Professional Edition LwM2M Transport Microservice|thingsboard-pe-lwm2m-transport|ThingsBoard, Inc./thingsboard-pe-lwm2m-transport|image|ThingsBoard, Inc.|ThingsBoard PE LwM2M Transport microservice provides device APIs based on the LwM2M protocol;|publisher|0|0|||not_certified|['Analytics', 'Application Infrastructure', 'Monitoring', 'Application Frameworks']|['Linux']|['x86-64']|https://d1q6f0aelx0por.cloudfront.net/product-logos/36f5a3cc-db98-41ed-ae7f-c64d5b921371-thingsboard-blue.png|2021-08-25T13:21:01.195914Z|2022-03-19T07:10:35.825554Z
ThingsBoard Professional Edition SNMP Transport Microservice|thingsboard-pe-snmp-transport|ThingsBoard, Inc./thingsboard-pe-snmp-transport|image|ThingsBoard, Inc.|ThingsBoard PE SNMP Transport microservice provides device APIs based on SNMP protocol;|publisher|0|0|||not_certified|['Analytics', 'Application Infrastructure', 'Programming Languages', 'Application Frameworks']|['Linux']|['x86-64']|https://d1q6f0aelx0por.cloudfront.net/product-logos/97d9de91-a181-4db3-8a47-668936745f71-thingsboard-blue.png|2021-08-25T13:21:28.957871Z|2022-03-19T07:10:06.510323Z
ThingsBoard Professional Edition JS Executor Microservice|thingsboard-pe-js-executor|ThingsBoard, Inc./thingsboard-pe-js-executor|image|ThingsBoard, Inc.|ThingsBoard PE component written using Node.js to execute user-defined js functions remotely to isolate them from the Rule Engine node.|publisher|0|0|||not_certified|['Analytics', 'Application Infrastructure', 'Monitoring', 'Application Frameworks']|['Linux']|['x86-64']|https://d1q6f0aelx0por.cloudfront.net/product-logos/29a84433-8d7d-46a0-a04a-79353b0e0712-a01b8988-1581-43fc-a85d-5e147c5fd9c6-thingsboard-blue.png|2019-08-13T15:09:09.790294Z|2022-03-19T07:09:41.243322Z
ThingsBoard Professional Edition CoAP Transport Microservice|thingsboard-pe-coap-transport|ThingsBoard, Inc./thingsboard-pe-coap-transport|image|ThingsBoard, Inc.|ThingsBoard PE CoAP Transport microservice provides device APIs based on CoAP protocol;|publisher|0|0|||not_certified|['Analytics', 'Application Infrastructure', 'Monitoring', 'Application Frameworks']|['Linux']|['x86-64']|https://d1q6f0aelx0por.cloudfront.net/product-logos/06235f8b-f131-4fa3-ad2f-b2a5fc87ba97-a01b8988-1581-43fc-a85d-5e147c5fd9c6-thingsboard-blue.png|2019-08-13T15:13:48.061496Z|2022-03-19T07:07:18.004335Z
ThingsBoard Professional Edition Web UI Microservice|thingsboard-pe-web-ui|ThingsBoard, Inc./thingsboard-pe-web-ui|image|ThingsBoard, Inc.|Lightweight component written using Express.js framework to host static web ui content for ThingsBoard Professional Edition.|publisher|0|0|||not_certified|['Analytics', 'Application Infrastructure', 'Monitoring', 'Application Frameworks']|['Linux']|['x86-64']|https://d1q6f0aelx0por.cloudfront.net/product-logos/64189738-8ba3-4235-b2b9-8531317327e3-a01b8988-1581-43fc-a85d-5e147c5fd9c6-thingsboard-blue.png|2019-08-13T15:07:27.77557Z|2022-03-19T07:06:37.230361Z
ThingsBoard Professional Edition MQTT Transport Microservice|thingsboard-pe-mqtt-transport|ThingsBoard, Inc./thingsboard-pe-mqtt-transport|image|ThingsBoard, Inc.|ThingsBoard PE MQTT Transport microservice provides device and gateway APIs based on MQTT protocol;|publisher|0|0|||not_certified|['Analytics', 'Application Infrastructure', 'Monitoring', 'Application Frameworks']|['Linux']|['x86-64']|https://d1q6f0aelx0por.cloudfront.net/product-logos/846360be-4bb4-4fdb-97b6-670cc75436d5-a01b8988-1581-43fc-a85d-5e147c5fd9c6-thingsboard-blue.png|2019-08-13T15:12:07.916317Z|2022-03-19T07:04:56.648548Z
